,DAY,AQI,KolZur 15 5,KolZur 365 3
6988,02/18/89,90,260.47852246913584,420.73016862502107
6989,02/19/89,703,262.41525333333334,420.7689018217709
6990,02/20/89,532,264.57743144032924,420.80757628586883
6991,02/21/89,290,266.9271585185185,420.84618811003077
6992,02/22/89,101,269.4257593415638,420.88473712973934
6993,02/23/89,416,272.03379884773665,420.923218573995
6994,02/24/89,596,274.71157991769553,420.96162170804837
6995,02/25/89,232,277.425809382716,420.9999398483866
6996,02/26/89,54,280.1488381893004,421.03818765760826
6997,02/27/89,664,282.86287670781894,421.07634613397306
6998,02/28/89,102,285.5535420576132,421.1144316469455
6999,03/01/89,758,288.2060536625514,421.1524397545604
7000,03/02/89,339,290.80685563786005,421.1903815411662
7001,03/03/89,766,293.3367690534979,421.2282558757068
7002,03/04/89,50,295.7685399176954,421.2660852353492
7003,03/05/89,408,298.0702590946502,421.303833385173
7004,03/06/89,533,300.2164622222223,421.34150460262623
7005,03/07/89,679,302.18557761316873,421.3790943017911
7006,03/08/89,738,303.9611944032922,421.41657868936284
7007,03/09/89,77,305.53345185185185,421.45392938611894
7008,03/10/89,745,306.89841514403287,421.49116870470914
7009,03/11/89,464,308.05294485596704,421.52829697416786
7010,03/12/89,35,308.99787851851846,421.56533309341205
7011,03/13/89,306,309.72988576131684,421.6022768773597
7012,03/14/89,479,310.2454465843621,421.6391031343099
7013,03/15/89,292,310.5452773662551,421.67581063038324
7014,03/16/89,511,310.6319644444444,421.7123936486061
7015,03/17/89,771,310.5168618930041,421.74886724230515
7016,03/18/89,235,310.225655308642,421.7852158646018
7017,03/19/89,718,309.7988530041153,421.8214724189428
7018,03/20/89,754,309.2803779423868,421.85763834485346
7019,03/21/89,684,308.7177626337449,421.89373799088446
7020,03/22/89,205,308.153892345679,421.9297490443859
7021,03/23/89,106,307.6249744855967,421.9656768727327
7022,03/24/89,167,307.1603002469136,422.0015336090707
7023,03/25/89,548,306.78206683127576,422.0372977222072
7024,03/26/89,328,306.5017613168724,422.0729909489812
7025,03/27/89,261,306.3302650205761,422.1086121789017
7026,03/28/89,403,306.2779430452675,422.1441344311427
7027,03/29/89,782,306.34671802469137,422.1795750417072
7028,03/30/89,400,306.53580115226333,422.21493039121634
7029,03/31/89,130,306.83582288065844,422.2502329923881
7030,04/01/89,778,307.22296757201644,422.28551414462567
7031,04/02/89,272,307.65309629629627,422.32075842443857
7032,04/03/89,55,308.07264263374486,422.35595240310795
7033,04/04/89,293,308.42218139917696,422.3910988774265
7034,04/05/89,655,308.64577185185186,422.4261610983577
7035,04/06/89,382,308.69552065843624,422.46114196551787
7036,04/07/89,773,308.53334781893005,422.49604620877716
7037,04/08/89,659,308.13687440329215,422.5308610369209
7038,04/09/89,783,307.50065514403286,422.5655548420759
7039,04/10/89,579,306.62652839506165,422.6001161697301
7040,04/11/89,647,305.5187766255143,422.6345529167103
7041,04/12/89,213,304.19179456790124,422.66887252742134
7042,04/13/89,91,302.66337448559676,422.7030481032959
7043,04/14/89,665,300.95802205761316,422.7370965690441
7044,04/15/89,315,299.1072671604938,422.7709920132021
7045,04/16/89,352,297.15897415637863,422.8047526149238
7046,04/17/89,41,295.16737316872434,422.83834555302155
7047,04/18/89,785,293.18856823045274,422.87177798399506
7048,04/19/89,71,291.2767038683127,422.90502165200957
7049,04/20/89,47,289.47613629629626,422.93804772542035
7050,04/21/89,428,287.82090666666664,422.97085147435666
7051,04/22/89,32,286.3251581893004,423.0034304104957
7052,04/23/89,751,284.9866442798354,423.0357782204885
7053,04/24/89,40,283.79403061728397,423.06791810126504
7054,04/25/89,777,282.7346488888889,423.09985132783345
7055,04/26/89,529,281.79235028806585,423.1315580964323
7056,04/27/89,604,280.9525438683128,423.16304716760396
7057,04/28/89,580,280.19985382716055,423.1942875709796
7058,04/29/89,337,279.5240138271605,423.2252795533351
7059,04/30/89,426,278.91008395061726,423.2560474015269
7060,05/01/89,608,278.3451219753087,423.2866182814627
7061,05/02/89,267,277.81922106995887,423.3169895814317
7062,05/03/89,540,277.32190946502055,423.34715947117945
7063,05/04/89,216,276.8501609876543,423.37710471264705
7064,05/05/89,46,276.4062261728395,423.40681455052044
7065,05/06/89,427,276.0077379423869,423.43627572059785
7066,05/07/89,425,275.6809060082304,423.46552733685127
7067,05/08/89,625,275.45693497942386,423.49460477048535
7068,05/09/89,88,275.3651437037037,423.5235072400432
7069,05/10/89,305,275.4290423045267,423.5522814684188
7070,05/11/89,219,275.66164543209874,423.5809299439353
7071,05/12/89,284,276.07001942386825,423.60944880043775
7072,05/13/89,91,276.64949728395067,423.63780735546237
7073,05/14/89,666,277.3908543209876,423.6659927766651
7074,05/15/89,179,278.2776414814815,423.6940057015501
7075,05/16/89,744,279.29075753086425,423.72185415033255
7076,05/17/89,683,280.413898271605,423.74952179467726
7077,05/18/89,566,281.6282390123458,423.7770414763365
7078,05/19/89,679,282.9152381893005,423.804419508659
7079,05/20/89,184,284.24955127572025,423.831666585265
7080,05/21/89,440,285.6049343209877,423.8587891223263
7081,05/22/89,239,286.95353942386834,423.885761455155
7082,05/23/89,268,288.26996938271606,423.9125695380922
7083,05/24/89,292,289.536886255144,423.9392448556235
7084,05/25/89,364,290.75024329218104,423.96576075595675
7085,05/26/89,761,291.91324312757206,423.9921654837707
7086,05/27/89,406,293.0370804938272,424.0184587511601
7087,05/28/89,169,294.1383453497943,424.0446357871251
7088,05/29/89,180,295.24036872427985,424.07070452962216
7089,05/30/89,690,296.36486584362143,424.09665327736326
7090,05/31/89,721,297.5315002469136,424.1224942251881
7091,06/01/89,124,298.76018831275724,424.14822813398905
7092,06/02/89,783,300.07004707818936,424.1738432613485
7093,06/03/89,306,301.48096000000004,424.1993526863864
7094,06/04/89,226,303.0088032921811,424.2247453453191
7095,06/05/89,385,304.66803489711936,424.2500086937074
7096,06/06/89,230,306.46938337448563,424.275154535663
7097,06/07/89,697,308.41779884773655,424.3001697920657
7098,06/08/89,390,310.50890666666663,424.32503507044675
7099,06/09/89,591,312.732095473251,424.349745640936
7100,06/10/89,134,315.07261629629636,424.3742674279017
7101,06/11/89,410,317.51038419753087,424.3986037216883
7102,06/12/89,647,320.0191065020576,424.42277052159676
7103,06/13/89,497,322.57341497942383,424.4467769172041
7104,06/14/89,450,325.1445530864197,424.4706530562932
7105,06/15/89,739,327.69944493827165,424.49436932576214
7106,06/16/89,356,330.1985501234568,424.5179012125434
7107,06/17/89,421,332.59920987654334,424.5412412722324
7108,06/18/89,137,334.86238288065846,424.56438436366545
7109,06/19/89,783,336.9528704526749,424.5873749887538
7110,06/20/89,595,338.84007111111106,424.6102159854197
7111,06/21/89,648,340.4963358024691,424.6328749026393
7112,06/22/89,650,341.89611851851856,424.6553629275843
7113,06/23/89,209,343.01841251028804,424.6776633823202
7114,06/24/89,123,343.8467608230452,424.6998194114911
7115,06/25/89,654,344.37312000000003,424.7218170928263
7116,06/26/89,790,344.5965116049383,424.74367896518663
7117,06/27/89,503,344.5215525925926,424.7653925252625
7118,06/28/89,263,344.1622610699589,424.78696859006163
7119,06/29/89,736,343.5440776954732,424.80840508255426
7120,06/30/89,607,342.70712098765426,424.8297123673258
7121,07/01/89,532,341.7005089711933,424.8508956266692
7122,07/02/89,652,340.5735980246913,424.8719788801003
7123,07/03/89,559,339.3726511934156,424.89297672852337
7124,07/04/89,67,338.1445320164609,424.91387757347354
7125,07/05/89,160,336.93680592592597,424.93470716189773
7126,07/06/89,744,335.80300246913583,424.9554878475747
7127,07/07/89,349,334.79568592592597,424.97618633632976
7128,07/08/89,524,333.9631934156379,424.9967818989916
7129,07/09/89,301,333.34284905349796,425.0172356889288
7130,07/10/89,587,332.9639532510289,425.03754630774495
7131,07/11/89,82,332.8445655967078,425.0577353071974
7132,07/12/89,488,332.99110189300416,425.0778101522556
7133,07/13/89,332,333.3937501234568,425.0977667505534
7134,07/14/89,681,334.02644938271607,425.1175979250265
7135,07/15/89,310,334.8540102057613,425.13731934594125
7136,07/16/89,746,335.8397827160494,425.1569401234393
7137,07/17/89,786,336.9467246090535,425.176443846927
7138,07/18/89,548,338.1278604115226,425.19581198765087
7139,07/19/89,306,339.33062847736625,425.2150687707735
7140,07/20/89,92,340.4900530041152,425.23421981044527
7141,07/21/89,795,341.5386008230453,425.2532381258402
7142,07/22/89,146,342.41100773662555,425.2721138870538
7143,07/23/89,736,343.05326353909464,425.2908069107521
7144,07/24/89,792,343.42096460905344,425.3093183279909
7145,07/25/89,578,343.48163687242794,425.3276716236052
7146,07/26/89,364,343.2129422222221,425.34587374844824
7147,07/27/89,520,342.6098883950616,425.3639053511801
7148,07/28/89,549,341.6820898765432,425.3817746782275
7149,07/29/89,629,340.4455032098765,425.3994842384782
7150,07/30/89,362,338.9176480658436,425.4170129942909
7151,07/31/89,172,337.1215578600823,425.43438274419896
7152,08/01/89,485,335.0985823868313,425.45159772452115
7153,08/02/89,687,332.90249481481493,425.4686763611874
7154,08/03/89,739,330.60515950617287,425.48561345134027
7155,08/04/89,458,328.28539917695474,425.5023709709344
7156,08/05/89,452,326.02434765432093,425.5189570635731
7157,08/06/89,67,323.89639111111114,425.5353540847829
7158,08/07/89,458,321.9675140740741,425.55152658110075
7159,08/08/89,152,320.29782255144033,425.56748999658123
7160,08/09/89,311,318.9429372839506,425.58321373101955
7161,08/10/89,626,317.94575144032916,425.59869969692863
7162,08/11/89,702,317.3377922633745,425.61395655202756
7163,08/12/89,85,317.1466851028807,425.62901656225847
7164,08/13/89,395,317.39809843621407,425.643896220474
7165,08/14/89,467,318.1108451028807,425.6585584897322
7166,08/15/89,693,319.28356477366265,425.6729948357016
7167,08/16/89,243,320.8980635390947,425.6872042095851
7168,08/17/89,110,322.915138106996,425.70113602233357
7169,08/18/89,677,325.28394930041156,425.7147693596941
7170,08/19/89,374,327.94450567901237,425.7280865771936
7171,08/20/89,610,330.834532345679,425.74110540156363
7172,08/21/89,602,333.8937639506173,425.75381357627066
7173,08/22/89,605,337.05787917695477,425.7661703216057
7174,08/23/89,679,340.25876806584364,425.7781784343617
7175,08/24/89,73,343.4309083127572,425.789828742703
7176,08/25/89,789,346.5114192592593,425.8011121364879
7177,08/26/89,471,349.43512098765433,425.81198565615404
7178,08/27/89,612,352.1352691358025,425.82243990365487
7179,08/28/89,187,354.54402502057616,425.83247208219717
7180,08/29/89,726,356.60527407407415,425.84206785821726
7181,08/30/89,253,358.2753580246914,425.85122519581427
7182,08/31/89,732,359.5262169547325,425.85998002143884
7183,09/01/89,744,360.34023111111117,425.86833278751334
7184,09/02/89,617,360.71080164609054,425.87628316500326
7185,09/03/89,435,360.63964444444446,425.88381976109025
7186,09/04/89,676,360.1315963786008,425.89098366395314
7187,09/05/89,499,359.20082304526744,425.8977802615311
7188,09/06/89,492,357.86965728395063,425.90422362004756
7189,09/07/89,297,356.16505679012346,425.9103184488083
7190,09/08/89,675,354.12104032921815,425.9160928185659
7191,09/09/89,518,351.78110683127574,425.9215439942215
7192,09/10/89,686,349.19711341563783,425.92664411066886
7193,09/11/89,282,346.43414255144035,425.93141190230773
7194,09/12/89,354,343.5592665020576,425.9358399247334
7195,09/13/89,615,340.6384921810699,425.93989953138293
7196,09/14/89,121,337.73542584362144,425.9436168393669
7197,09/15/89,440,334.9122581069959,425.94698999786635
7198,09/16/89,488,332.22800197530864,425.95002211214415
7199,09/17/89,484,329.73618962962956,425.95273489847483
7200,09/18/89,453,327.4902676543209,425.9551294056558
7201,09/19/89,373,325.5383295473251,425.95719298642473
7202,09/20/89,708,323.9239716872428,425.9589641172493
7203,09/21/89,141,322.6878143209876,425.9604697789555
7204,09/22/89,644,321.86160065843615,425.96169409563066
7205,09/23/89,737,321.46667720164606,425.962623844202
7206,09/24/89,237,321.51259654320984,425.9632576674026
7207,09/25/89,384,321.98950452674893,425.9635854474225
7208,09/26/89,121,322.87594930041155,425.96362085975665
7209,09/27/89,203,324.1401297119342,425.96337474197776
7210,09/28/89,516,325.7392118518518,425.9628200926952
7211,09/29/89,591,327.6206748971192,425.96197202692935
7212,09/30/89,282,329.72205827160485,425.9608418141109
7213,10/01/89,654,331.97757893004103,425.9594064629567
7214,10/02/89,468,334.3137659259259,425.9576356817312
7215,10/03/89,688,336.65288032921814,425.9555386628349
7216,10/04/89,275,338.9130916872428,425.95312725150836
7217,10/05/89,569,341.0095920987654,425.9503556913965
7218,10/06/89,517,342.85925399176955,425.9472069344014
7219,10/07/89,729,344.3822696296296,425.94370300526714
7220,10/08/89,682,345.50330469135804,425.9398155659007
7221,10/09/89,644,346.16000395061735,425.93557250197284
7222,10/10/89,493,346.30027325102884,425.93100342658533
7223,10/11/89,563,345.88612345679013,425.92612610759926
7224,10/12/89,347,344.89536263374487,425.92092425780874
7225,10/13/89,748,343.3206004938272,425.9154166527426
7226,10/14/89,268,341.17252213991765,425.9095852160701
7227,10/15/89,545,338.47139555555555,425.90338306038024
7228,10/16/89,680,335.2482857613169,425.8968239845558
7229,10/17/89,78,331.54536823045265,425.88989612279136
7230,10/18/89,228,327.41494913580243,425.8825933468201
7231,10/19/89,666,322.91593218107,425.8749154304308
7232,10/20/89,302,318.11547917695475,425.8668951331173
7233,10/21/89,340,313.08891917695473,425.858514419678
7234,10/22/89,754,307.92366222222216,425.8497438620931
7235,10/23/89,578,302.7097771193415,425.84058401560816
7236,10/24/89,797,297.5370982716049,425.83100358082
7237,10/25/89,132,292.48692674897114,425.8210311631623
7238,10/26/89,165,287.62961777777775,425.81063842454154
7239,10/27/89,135,283.0230900411523,425.7998467316336
7240,10/28/89,170,278.70952032921815,425.7886726389846
7241,10/29/89,482,274.7231762962963,425.77712920515006
7242,10/30/89,280,271.09237333333334,425.7652133043026
7243,10/31/89,375,267.8381800823045,425.75292719855395
7244,11/01/89,374,264.97480691358027,425.7402484518669
7245,11/02/89,235,262.51267423868313,425.72719472927895
7246,11/03/89,328,260.45182683127575,425.7137645501352
7247,11/04/89,507,258.7797649382716,425.6999805972487
7248,11/05/89,39,257.4644951440329,425.6858295858533
7249,11/06/89,312,256.4647888065844,425.6712719084253
7250,11/07/89,97,255.73747094650207,425.65628296963865
7251,11/08/89,697,255.24643818930045,425.64085861543305
7252,11/09/89,578,254.96513316872426,425.62502037700136
7253,11/10/89,568,254.87965761316872,425.60873018916897
7254,11/11/89,452,254.98901069958848,425.59200141896105
7255,11/12/89,759,255.2979674074074,425.5747998056638
7256,11/13/89,177,255.81380345679014,425.5571102136923
7257,11/14/89,160,256.5421972016461,425.53889871136715
7258,11/15/89,214,257.4870610699589,425.5201674374125
7259,11/16/89,35,258.64866765432106,425.5009097288805
7260,11/17/89,501,260.0301432098766,425.4811482068904
7261,11/18/89,575,261.6387002469136,425.460912134945
7262,11/19/89,237,263.4907009053498,425.44019505574283
7263,11/20/89,513,265.6011351440329,425.4190286594157
7264,11/21/89,166,267.9751993415638,425.39741716171767
7265,11/22/89,240,270.6019344855967,425.3753465375547
7266,11/23/89,54,273.453476872428,425.3528151211899
7267,11/24/89,153,276.48472493827165,425.32982990460556
7268,11/25/89,486,279.6342702880658,425.30638083168594
7269,11/26/89,507,282.83023407407404,425.28244953819484
7270,11/27/89,488,285.9932826337448,425.25806931830726
7271,11/28/89,711,289.0473310288065,425.23325942053935
7272,11/29/89,429,291.9217738271605,425.20803506273495
7273,11/30/89,798,294.55542781893007,425.18237864155026
7274,12/01/89,599,296.89061004115223,425.15631917371206
7275,12/02/89,627,298.8749366255144,425.12988966549005
7276,12/03/89,161,300.4577567078189,425.10307372685503
7277,12/04/89,742,301.60123786008234,425.0759060298135
7278,12/05/89,209,302.2860299588477,425.04839844017084
7279,12/06/89,728,302.5147799176955,425.0205469683843
7280,12/07/89,456,302.3099101234568,424.9923591616818
7281,12/08/89,134,301.70783868312753,424.9637954742337
7282,12/09/89,431,300.7598986008231,424.9348914006327
7283,12/10/89,58,299.53143440329217,424.90563735775027
7284,12/11/89,719,298.0994041152263,424.87607171923065
7285,12/12/89,595,296.54005860082304,424.8461984746167
7286,12/13/89,393,294.92585481481484,424.81601022063285
7287,12/14/89,117,293.31828148148156,424.7855390175749
7288,12/15/89,144,291.775313909465,424.754779621456
7289,12/16/89,61,290.3498469135803,424.72373129194847
7290,12/17/89,668,289.0932319341564,424.69240593598727
7291,12/18/89,390,288.04296559670786,424.66079510149933
7292,12/19/89,708,287.2203390946502,424.6289100579151
7293,12/20/89,123,286.6275700411523,424.5967274026583
7294,12/21/89,647,286.25309761316873,424.5642655822237
7295,12/22/89,62,286.0815104526749,424.53156486220377
7296,12/23/89,664,286.093202962963,424.4986154743877
7297,12/24/89,692,286.2592342386831,424.46543419953343
7298,12/25/89,472,286.54471637860087,424.4320060460079
7299,12/26/89,100,286.9180510288066,424.3983171326699
7300,12/27/89,463,287.35035127572013,424.36437173696737
7301,12/28/89,574,287.82156773662547,424.33020099378655
7302,12/29/89,96,288.3131588477366,424.29580074906715
7303,12/30/89,584,288.80607473251024,424.26117427258924
7304,12/31/89,162,289.27941399176956,424.2263182123142
7305,01/01/90,44,289.7227614814814,424.1912573075208
7306,01/02/90,714,290.13795687242794,424.15599702840706
7307,01/03/90,800,290.5414689711934,424.1205414262097
7308,01/04/90,791,290.95831308641976,424.08490993452693
7309,01/05/90,464,291.4123746502058,424.04908441533365
7310,01/06/90,93,291.922193909465,424.01303367204986
7311,01/07/90,248,292.50759637860085,423.9767743414808
7312,01/08/90,143,293.18303341563785,423.94031053655715
7313,01/09/90,549,293.9523845267489,423.9036334761716
7314,01/10/90,158,294.8148793415638,423.86676129834905
7315,01/11/90,384,295.7631275720165,423.82972225892405
7316,01/12/90,509,296.7873896296296,423.7924752285887
7317,01/13/90,764,297.8801145679012,423.7550149839207
7318,01/14/90,255,299.0337224691358,423.71733883095055
7319,01/15/90,297,300.232329218107,423.679454029001
7320,01/16/90,533,301.4496579423868,423.6413763511618
7321,01/17/90,198,302.64893234567904,423.6031338476208
7322,01/18/90,568,303.78675753086424,423.56473774667927
7323,01/19/90,665,304.8198031275721,423.5261844906519
7324,01/20/90,178,305.7126939917696,423.48747368881027
7325,01/21/90,663,306.43477069958857,423.4485937015604
7326,01/22/90,661,306.9702913580248,423.40957889243884
7327,01/23/90,396,307.32193580246917,423.37042288640316
7328,01/24/90,732,307.5019061728396,423.3311498469216
7329,01/25/90,409,307.53255901234576,423.29181075377136
7330,01/26/90,92,307.4451002469137,423.25241338039183
7331,01/27/90,682,307.27334847736626,423.2129663022436
7332,01/28/90,201,307.05778172839507,423.1734810560976
7333,01/29/90,217,306.8461089711934,423.1340037067787
7334,01/30/90,706,306.694821399177,423.0945580681562
7335,01/31/90,189,306.6667865020576,423.0551475950921
7336,02/01/90,517,306.82774781893,423.0157505713117
7337,02/02/90,591,307.2426455967078,422.9763838392666
7338,02/03/90,312,307.96756806584364,422.9370806108729
7339,02/04/90,624,309.0487651028806,422.8978329070451
7340,02/05/90,287,310.5115180246913,422.8586395350331
7341,02/06/90,261,312.3553211522634,422.81950779528904
7342,02/07/90,117,314.5617711934156,422.78044836086855
7343,02/08/90,211,317.0922153086419,422.741455309151
7344,02/09/90,706,319.88847407407405,422.702512270672
7345,02/10/90,436,322.88111670781893,422.6635958634198
7346,02/11/90,139,325.9868628806584,422.6247137991399
7347,02/12/90,793,329.1131641152263,422.58587915695205
7348,02/13/90,325,332.1561560493827,422.5470759169909
7349,02/14/90,794,335.00604181069957,422.50831345673856
7350,02/15/90,450,337.55438353909466,422.4695887737555
7351,02/16/90,688,339.6967150617284,422.4309063305718
7352,02/17/90,768,341.3386969547325,422.3922832369795
7353,02/18/90,643,342.39966946502057,422.3537057146604
7354,02/19/90,606,342.8204378600823,422.31517701282985
7355,02/20/90,470,342.5685596707819,422.2766837850275
7356,02/21/90,670,341.63450732510285,422.23822212396897
7357,02/22/90,713,340.03459555555554,422.19979902163675
7358,02/23/90,606,337.8079802469136,422.16144137659796
7359,02/24/90,621,335.01033218106994,422.1231451993103
7360,02/25/90,102,331.71229893004113,422.08489206384314
7361,02/26/90,199,327.9966880658436,422.0466851577182
7362,02/27/90,106,323.9628694650206,422.00849974165664
7363,02/28/90,617,319.71790617283955,421.97033199063287
7364,03/01/90,630,315.36713349794246,421.9321901305085
7365,03/02/90,95,311.01246946502056,421.89409412956246
7366,03/03/90,41,306.7492253497942,421.85603374659723
7367,03/04/90,263,302.66119111111107,421.81801887321126
7368,03/05/90,415,298.8179990123456,421.780045499297
7369,03/06/90,306,295.274440164609,421.7421349504007
7370,03/07/90,721,292.07112164609055,421.7043209936841
7371,03/08/90,540,289.23280197530863,421.6666104771772
7372,03/09/90,432,286.77477004115224,421.6290065884011
7373,03/10/90,543,284.70236576131686,421.59152248873454
7374,03/11/90,566,283.0162133333333,421.55415587493616
7375,03/12/90,78,281.71068312757205,421.5169225817897
7376,03/13/90,416,280.7676536625515,421.479845004203
7377,03/14/90,324,280.1655611522634,421.4429327664344
7378,03/15/90,216,279.8849264197531,421.40617521599324
7379,03/16/90,732,279.9074423045268,421.3695585128672
7380,03/17/90,385,280.2149609876543,421.3330976281244
7381,03/18/90,42,280.7942004938272,421.2967650462578
7382,03/19/90,397,281.63807868312756,421.26057376412876
7383,03/20/90,707,282.7394633744856,421.2245010989239
7384,03/21/90,485,284.0910380246914,421.18856385196557
7385,03/22/90,34,285.6867595061728,421.15273553597945
7386,03/23/90,295,287.51392526748975,421.1170141973233
7387,03/24/90,442,289.55752296296293,421.0814142723843
7388,03/25/90,171,291.793664526749,421.0459111452716
7389,03/26/90,738,294.1919196707819,421.0105135765277
7390,03/27/90,105,296.7199934156378,420.9752574926035
7391,03/28/90,504,299.33908279835396,420.9401261744349
7392,03/29/90,606,302.00374781893004,420.90513165234466
7393,03/30/90,565,304.6649218106996,420.87024112570964
7394,03/31/90,659,307.2753277366255,420.83544192670286
7395,04/01/90,270,309.788178436214,420.80073491903994
7396,04/02/90,699,312.15277958847736,420.7661336753925
7397,04/03/90,534,314.32267325102873,420.7316095286328
7398,04/04/90,60,316.2563344855967,420.6971658307995
7399,04/05/90,735,317.9141386008231,420.6627825724843
7400,04/06/90,276,319.2653734979424,420.6284544685712
7401,04/07/90,228,320.2864131687243,420.59416975607786
7402,04/08/90,565,320.96694123456797,420.5599566497097
7403,04/09/90,788,321.31022880658446,420.5258269741429
7404,04/10/90,480,321.3328579423868,420.4917883588639
7405,04/11/90,501,321.0640158024691,420.4578424696097
7406,04/12/90,700,320.5449152263374,420.42402321749466
7407,04/13/90,478,319.82496,420.3903320831742
7408,04/14/90,524,318.9545020576131,420.35675584357534
7409,04/15/90,276,317.98184032921813,420.3232743864668
7410,04/16/90,163,316.95946798353907,420.28990441034745
7411,04/17/90,145,315.94084740740743,420.2566238082145
7412,04/18/90,440,314.97760790123453,420.22343471879157
7413,04/19/90,635,314.12217547325093,420.19036585033587
7414,04/20/90,324,313.4228714403292,420.15740229347347
7415,04/21/90,588,312.92356740740735,420.12454211512653
7416,04/22/90,380,312.65804905349796,420.091784965696
7417,04/23/90,441,312.64846748971195,420.0591148870105
7418,04/24/90,319,312.9023315226338,420.02651592089853
7419,04/25/90,186,313.41571160493834,419.99400540336336
7420,04/26/90,452,314.16985020576135,419.96159172478383
7421,04/27/90,747,315.1344487242798,419.929314986235
7422,04/28/90,345,316.2725570370371,419.8971754344931
7423,04/29/90,714,317.54407506172845,419.86513732818923
7424,04/30/90,439,318.90131489711933,419.8331776760403
7425,05/01/90,408,320.2860404938272,419.8012804170516
7426,05/02/90,176,321.6353172016461,419.7694320402454
7427,05/03/90,362,322.8829919341564,419.7376605546806
7428,05/04/90,785,323.9619226337449,419.7059763660718
7429,05/05/90,683,324.80297613168733,419.6743912785306
7430,05/06/90,557,325.3413846913581,419.6428742394296
7431,05/07/90,127,325.51543176954743,419.61140157885177
7432,05/08/90,597,325.269384691358,419.579997974382
7433,05/09/90,168,324.55176823045264,419.54863037862145
7434,05/10/90,660,323.3229945679013,419.5172862676956
7435,05/11/90,504,321.5563654320988,419.4859722222941
7436,05/12/90,751,319.2370962962963,419.45471664220383
7437,05/13/90,651,316.3623716872428,419.4235326682386
7438,05/14/90,485,312.9436865843621,419.39242309719157
7439,05/15/90,422,309.0122837860082,419.3613755697056
7440,05/16/90,120,304.614116872428,419.3303967692933
7441,05/17/90,731,299.8053530864198,419.2994562191374
7442,05/18/90,274,294.65327934156375,419.2685233807267
7443,05/19/90,145,289.23798650205765,419.2376073436383
7444,05/20/90,624,283.643602962963,419.2066969207004
7445,05/21/90,231,277.96405333333337,419.17580529385634
7446,05/22/90,206,272.30126090534975,419.1449553310013
7447,05/23/90,618,266.7646525102881,419.1141058822625
7448,05/24/90,682,261.46383802469137,419.08328127562584
7449,05/25/90,170,256.50215637860083,419.0524431168821
7450,05/26/90,61,251.97627786008235,419.02159331854415
7451,05/27/90,63,247.97228510288065,418.99073334070266
7452,05/28/90,280,244.56259818930042,418.9598463820349
7453,05/29/90,176,241.80227028806584,418.9289261291925
7454,05/30/90,55,239.72853069958848,418.8979868129159
7455,05/31/90,496,238.36395456790126,418.8670209888002
7456,06/01/90,117,237.71297975308644,418.83602841006973
7457,06/02/90,201,237.76049514403292,418.8050145674869
7458,06/03/90,389,238.4833119341564,418.77400407694284
7459,06/04/90,332,239.84223736625518,418.7430350653057
7460,06/05/90,782,241.78524707818931,418.7120973530721
7461,06/06/90,271,244.24700707818926,418.6811980350475
7462,06/07/90,663,247.1508108641975,418.6503587041184
7463,06/08/90,144,250.41473448559674,418.6195852623409
7464,06/09/90,78,253.95094913580246,418.58890705547594
7465,06/10/90,596,257.67087934156376,418.55834841150926
7466,06/11/90,83,261.49071275720166,418.52790096062665
7467,06/12/90,591,265.33097744855974,418.49754315107066
7468,06/13/90,473,269.12149860082314,418.46723893300316
7469,06/14/90,479,272.8004174485597,418.43699145281585
7470,06/15/90,526,276.3184118518519,418.406838631731
7471,06/16/90,258,279.64194106995893,418.3767700434688
7472,06/17/90,628,282.7414900411523,418.3467980062569
7473,06/18/90,482,285.59768098765437,418.31689045980016
7474,06/19/90,48,288.1948115226338,418.28704800047313
7475,06/20/90,799,290.5235990123457,418.2572805815686
7476,06/21/90,170,292.58310716049385,418.22759418740065
7477,06/22/90,427,294.3808605761317,418.1980040358135
7478,06/23/90,530,295.9340576131687,418.16847043702484
7479,06/24/90,665,297.26484674897114,418.13900575039145
7480,06/25/90,131,298.3928757201646,418.1096024081211
7481,06/26/90,544,299.3393764609054,418.08026172635147
7482,06/27/90,240,300.1217264197531,418.05098999786657
7483,06/28/90,757,300.7544941563786,418.02179824532107
7484,06/29/90,252,301.24589695473253,417.9926664181772
7485,06/30/90,310,301.5917972016461,417.96360615602924
7486,07/01/90,440,301.7830347325104,417.9346027345849
7487,07/02/90,134,301.80384921810696,417.9056626522748
7488,07/03/90,525,301.6401764609053,417.87677797114264
7489,07/04/90,792,301.2774373662552,417.8479368048183
7490,07/05/90,601,300.7009093004115,417.8191276576602
7491,07/06/90,259,299.89008065843615,417.7903762354859
7492,07/07/90,541,298.81849020576124,417.76168239434276
7493,07/08/90,128,297.45879703703696,417.73306820010447
7494,07/09/90,117,295.79084378600817,417.7045363261761
7495,07/10/90,785,293.7973767901234,417.6760584344644
7496,07/11/90,780,291.46899489711933,417.6476362524004
7497,07/12/90,341,288.80175144032927,417.619281193367
7498,07/13/90,349,285.8004898765432,417.5910002287819
7499,07/14/90,193,282.48492641975304,417.56279603205013
7500,07/15/90,452,278.88983572016457,417.5346488611039
7501,07/16/90,606,275.06406452674895,417.50656764100296
7502,07/17/90,605,271.0619759670782,417.4785835066336
7503,07/18/90,399,266.9428293004115,417.45068794422883
7504,07/19/90,278,262.76707292181067,417.4228739412418
7505,07/20/90,203,258.6036042798354,417.39517703339453
7506,07/21/90,94,254.5283344855967,417.36758113912765
